DateTime.MST,Record,DiffVolt_30cm.mV,DiffVolt_140cm.mV,SoilO2_30cm.percent.0-100,SoilO2_140cm.percent.0-100,ApogeeTemp_30cm.deg.C ,ApogeeTemp_140cm.deg.C ,CO2lo_30cm.ppm,CO2hi_30cm.ppm,GPTemp_30cm.deg.C,CO2lo_140cm.ppm,CO2hi_140cm.ppm,GPTemp_140cm.deg.C
2017-08-22 17:00:00,4394,41.59,40.82,16.75,16.639999,17.549999,15.29,5027.333,5596.438,22.950001,5035.4429,20774.41,20.58
2017-08-22 18:00:00,4395,41.560001,40.75,16.73,16.610001,17.549999,15.29,5020.5518,5555.8618,23.0,5039.478,20877.061,20.379998999999998
2017-08-22 19:00:00,4396,41.330002,40.75,16.629998999999998,16.610001,17.559998999999998,15.29,5026.8242,5474.959,22.809998999999998,5036.9629,20688.59,20.58
2017-08-22 20:00:00,4397,41.599998,40.75,16.75,16.610001,17.58,15.29,5022.1479,5410.1309,22.639999,5039.7222,20796.971,20.35
2017-08-22 21:00:00,4398,41.560001,40.68,16.73,16.58,17.6,15.29,5028.9092,5642.6519,23.16,5037.021,20575.27,20.549999
2017-08-22 22:00:00,4399,40.75,40.75,16.379998999999998,16.610001,17.629998999999998,15.29,5021.1851,5869.4268,23.09,5039.4351,20774.15,20.450001
2017-08-22 23:00:00,4400,41.529999,40.790001000000004,16.719998999999998,16.629998999999998,17.67,15.29,5021.6519,5679.9399,22.809998999999998,5036.521,20627.301,20.23
2017-08-23 00:00:00,4401,41.43,40.75,16.67,16.610001,17.700001,15.29,5028.0669,5625.4878,22.790001,5034.8252,20506.949,20.440001000000002
2017-08-23 01:00:00,4402,41.360001000000004,40.75,16.639999,16.610001,17.73,15.29,5021.4951,5539.188,22.709999,5036.3618,20653.68,20.780001000000002
2017-08-23 02:00:00,4403,41.16,40.75,16.559998999999998,16.610001,17.76,15.3,5027.8032,5619.7871,22.77,5038.6152,20727.52,20.6
2017-08-23 03:00:00,4404,40.82,40.75,16.41,16.610001,17.780001000000002,15.3,5021.731,5279.9141,22.68,5036.6011,20822.279,20.549999
2017-08-23 04:00:00,4405,41.330002,40.75,16.629998999999998,16.610001,17.790001,15.29,5026.6519,5346.9839,22.790001,5039.4922,20668.881,20.280001000000002
2017-08-23 05:00:00,4406,41.23,40.75,16.59,16.610001,17.809998999999998,15.3,5021.6348,5612.3369,22.690001000000002,5036.5039,20627.23,20.25
2017-08-23 06:00:00,4407,41.16,40.75,16.559998999999998,16.610001,17.809998999999998,15.3,5026.8701,5843.8462,22.82,5038.3569,20499.41,20.25
2017-08-23 07:00:00,4408,41.189999,40.75,16.57,16.610001,17.809998999999998,15.3,5021.0972,5714.4541,22.780001000000002,5035.9639,20543.92,20.57
2017-08-23 08:00:00,4409,41.23,40.75,16.59,16.610001,17.809998999999998,15.3,5027.5308,5893.2739,22.799999,5039.6958,20594.02,20.73
2017-08-23 09:00:00,4410,41.23,40.82,16.59,16.639999,17.799999,15.3,5032.0059,6009.2129,22.84,5036.0601,20684.881,20.709999
2017-08-23 10:00:00,4411,41.360001000000004,40.82,16.639999,16.639999,17.790001,15.32,5020.9351,5598.0391,22.73,5033.0991,20791.939,20.790001
2017-08-23 11:00:00,4412,41.43,40.82,16.67,16.639999,17.790001,15.32,5027.0649,5706.2158,22.93,5038.5542,20743.49,20.709999
2017-08-23 12:00:00,4413,41.360001000000004,40.82,16.639999,16.639999,17.77,15.33,5020.3662,5932.5439,23.02,5035.231,20784.18,20.74
2017-08-23 13:00:00,4414,41.290001000000004,40.82,16.620001000000002,16.639999,17.74,15.33,5026.2222,6230.4058,23.309998999999998,5038.3848,20661.699,20.530001000000002
2017-08-23 14:00:00,4415,41.360001000000004,40.82,16.639999,16.639999,17.709999,15.33,5020.4229,6151.5391,22.99,5035.2891,20703.33,20.549999
2017-08-23 15:00:00,4416,41.400002,40.82,16.66,16.639999,17.68,15.32,5026.4121,5954.9268,22.93,5038.5762,20689.52,20.549999
2017-08-23 16:00:00,4417,41.459998999999996,40.82,16.690001000000002,16.639999,17.65,15.32,5020.6328,5562.564,22.76,5035.5,20855.561,20.77
2017-08-23 17:00:00,4418,41.5,40.82,16.700001,16.639999,17.629998999999998,15.34,5026.0322,5249.021,22.82,5033.4658,20931.211,20.629998999999998
2017-08-23 18:00:00,4419,41.560001,40.82,16.73,16.639999,17.6,15.34,5020.9399,5049.3232,22.879998999999998,5035.8071,20943.34,20.440001000000002
2017-08-23 19:00:00,4420,41.560001,40.82,16.73,16.639999,17.58,15.34,4800.9668,4800.9668,22.9,5039.5288,20723.09,20.26
2017-08-23 20:00:00,4421,41.560001,40.82,16.73,16.639999,17.549999,15.34,4590.2041,4590.2041,23.129998999999998,5036.248,20842.439,20.799999
2017-08-23 21:00:00,4422,41.630001,40.82,16.76,16.639999,17.52,15.34,4687.5171,4687.5171,23.1,5039.6221,20961.369,20.450001
2017-08-23 22:00:00,4423,41.630001,40.82,16.76,16.639999,17.51,15.34,4806.4819,4806.4819,23.139999,5036.2632,20766.811,20.360001
2017-08-23 23:00:00,4424,41.560001,40.82,16.73,16.639999,17.5,15.34,5021.3442,5011.8828,22.940001000000002,5038.916,20836.891,20.73
2017-08-24 00:00:00,4425,41.5,40.889998999999996,16.700001,16.67,17.5,15.34,5027.4121,5325.4468,23.07,5036.1968,21063.9,20.620001000000002
2017-08-24 01:00:00,4426,41.5,40.889998999999996,16.700001,16.67,17.48,15.35,5020.834,5543.8662,23.09,5039.0801,20969.92,20.4
2017-08-24 02:00:00,4427,41.490002000000004,40.889998999999996,16.700001,16.67,17.48,15.35,5026.0659,5805.856,22.950001,5035.5259,20980.01,20.309998999999998
2017-08-24 03:00:00,4428,41.43,40.889998999999996,16.67,16.67,17.48,15.38,5021.0659,5973.9189,22.559998999999998,5032.5552,20960.08,20.34
2017-08-24 04:00:00,4429,41.5,40.889998999999996,16.700001,16.67,17.459999,15.38,5026.3452,6122.437,22.799999,5033.7778,20889.27,20.23
2017-08-24 05:00:00,4430,41.5,40.919998,16.700001,16.690001000000002,17.459999,15.38,5025.6821,6076.5,23.139999,5035.8188,20997.449,20.32
2017-08-24 06:00:00,4431,41.5,40.889998999999996,16.700001,16.67,17.43,15.38,5021.0859,5935.3008,22.700001,5039.3301,20989.779,20.290001
2017-08-24 07:00:00,4432,41.560001,40.889998999999996,16.73,16.67,17.41,15.38,5025.9482,5875.9941,22.82,5031.353,21098.439,20.459999
2017-08-24 08:00:00,4433,41.630001,40.889998999999996,16.76,16.67,17.379998999999998,15.38,5020.5029,5346.1938,22.98,5039.4229,21141.52,20.52
2017-08-24 09:00:00,4434,41.77,40.889998999999996,16.82,16.67,17.360001,15.38,5010.8452,5010.8452,22.66,5035.1699,21140.689,20.74
2017-08-24 10:00:00,4435,41.84,40.889998999999996,16.85,16.67,17.33,15.38,4529.8931,4529.8931,22.940001000000002,5039.3711,21000.76,20.700001
2017-08-24 11:00:00,4436,41.91,40.959998999999996,16.879998999999998,16.700001,17.290001,15.38,4800.0029,4800.0029,22.780001000000002,5035.1382,21086.5,20.34
2017-08-24 12:00:00,4437,41.77,40.959998999999996,16.82,16.700001,17.26,15.39,5020.3188,5562.2158,22.48,5039.2378,21216.42,20.459999
2017-08-24 13:00:00,4438,41.700001,40.959998999999996,16.790001,16.700001,17.209999,15.39,5027.0269,5910.812,23.01,5035.1362,21286.49,20.82
2017-08-24 14:00:00,4439,41.700001,40.959998999999996,16.790001,16.700001,17.18,15.4,5020.271,5791.8931,22.690001000000002,5037.8379,21097.301,20.639999
2017-08-24 15:00:00,4440,41.77,40.959998999999996,16.82,16.700001,17.139999,15.4,5020.271,5554.0552,22.809998999999998,5035.1362,21124.33,20.58
2017-08-24 16:00:00,4441,41.77,40.959998999999996,16.82,16.700001,17.09,15.4,5027.0708,5529.7788,22.49,5037.8818,21086.67,20.540001
2017-08-24 17:00:00,4442,41.830002,40.959998999999996,16.85,16.700001,17.07,15.39,5021.6948,5037.9111,22.719998999999998,5035.208,21248.961,20.83
2017-08-24 18:00:00,4443,41.900002,40.959998999999996,16.879998999999998,16.700001,17.02,15.39,4962.3809,4962.3809,22.82,5033.3301,21346.891,20.690001000000002
2017-08-24 19:00:00,4444,41.869999,40.959998999999996,16.860001,16.700001,16.99,15.39,5020.5859,5048.9668,22.290001,5035.4521,21379.721,20.49
2017-08-24 20:00:00,4445,41.830002,40.959998999999996,16.85,16.700001,16.969998999999998,15.39,5025.938,5267.8418,22.68,5038.1011,21271.381,20.379998999999998
2017-08-24 21:00:00,4446,41.830002,40.959998999999996,16.85,16.700001,16.969998999999998,15.39,5020.4839,5100.2158,22.700001,5033.3218,21103.6,20.34
2017-08-24 22:00:00,4447,41.869999,40.959998999999996,16.860001,16.700001,16.940001000000002,15.39,5027.6899,5173.6558,22.370001000000002,5035.7998,21273.08,20.83
2017-08-24 23:00:00,4448,41.830002,40.959998999999996,16.85,16.700001,16.92,15.39,5020.8008,5422.1948,22.5,5039.0459,21369.83,20.700001
2017-08-25 00:00:00,4449,41.759997999999996,40.959998999999996,16.82,16.700001,16.92,15.4,5026.873,5619.501,22.57,5035.6572,21450.869,20.68
2017-08-25 01:00:00,4450,41.77,41.02,16.82,16.73,16.92,15.4,5029.4722,5786.9668,22.52,5039.6069,21423.4,20.530001000000002
2017-08-25 02:00:00,4451,41.830002,41.02,16.85,16.73,16.91,15.4,5020.4009,5513.6572,22.379998999999998,5035.2661,21503.26,20.629998999999998
2017-08-25 03:00:00,4452,41.900002,41.060001,16.879998999999998,16.74,16.9,15.4,5027.0591,5778.415,22.700001,5039.2212,21470.41,20.57
2017-08-25 04:00:00,4453,41.830002,41.09,16.85,16.76,16.9,15.4,5021.9429,5922.0,22.219998999999998,5035.457,21498.67,20.77
2017-08-25 05:00:00,4454,41.830002,41.09,16.85,16.76,16.879998999999998,15.4,5027.0381,5870.2832,22.610001,5037.8491,21378.43,20.77
2017-08-25 06:00:00,4455,41.900002,41.130001,16.879998999999998,16.77,16.870001000000002,15.41,5020.271,5824.3252,22.58,5035.1362,21378.381,20.809998999999998
2017-08-25 07:00:00,4456,41.900002,41.130001,16.879998999999998,16.780001000000002,16.85,15.4,5025.731,5975.7422,22.450001,5038.5688,21227.26,20.41
2017-08-25 08:00:00,4457,41.869999,41.169998,16.870001000000002,16.790001,16.82,15.4,5020.271,6045.9458,22.23,5033.7852,21427.029,20.4
2017-08-25 09:00:00,4458,41.91,41.169998,16.879998999999998,16.790001,16.799999,15.4,5025.813,6159.6269999999995,22.18,5039.3262,21530.32,20.639999
2017-08-25 10:00:00,4459,41.84,41.23,16.85,16.82,16.77,15.4,5025.0,6289.1899,22.26,5035.1362,21400.0,20.709999
2017-08-25 11:00:00,4460,41.810001,41.23,16.84,16.82,16.75,15.4,5020.2852,6427.0459,22.17,5033.7979,21454.119,20.27
2017-08-25 12:00:00,4461,41.77,41.23,16.82,16.82,16.719998999999998,15.4,5027.0269,6578.3789,22.25,5035.1362,21718.92,20.66
2017-08-25 13:00:00,4462,41.84,41.299999,16.85,16.85,16.68,15.4,5020.271,6205.4058,22.15,5039.1899,21562.16,20.76
2017-08-25 14:00:00,4463,41.91,41.299999,16.879998999999998,16.85,16.65,15.4,5027.0269,6081.081999999999,22.25,5039.1899,21491.891,20.24
2017-08-25 15:00:00,4464,41.970001,41.290001000000004,16.91,16.85,16.620001000000002,15.4,5021.6221,5991.8931,22.26,5035.1362,21702.711,20.52
2017-08-25 16:00:00,4465,41.970001,41.290001000000004,16.91,16.85,16.6,15.4,5026.3521,5837.8379,22.58,5038.5142,21729.73,20.549999
2017-08-25 17:00:00,4466,42.0,41.290001000000004,16.92,16.85,16.540001,15.39,5020.271,5627.0278,22.27,5035.1362,21789.189,20.6
2017-08-25 18:00:00,4467,42.040001000000004,41.290001000000004,16.940001000000002,16.85,16.51,15.39,5027.1411,5346.0669,22.07,5039.3042,21665.359,20.360001
2017-08-25 19:00:00,4468,42.099998,41.290001000000004,16.959999,16.85,16.49,15.39,5021.6221,5262.1631,22.6,5035.1362,21594.6,20.34
2017-08-25 20:00:00,4469,42.040001000000004,41.290001000000004,16.940001000000002,16.85,16.49,15.39,5020.271,5416.2168,22.15,5039.1899,21475.68,20.32
2017-08-25 21:00:00,4470,42.040001000000004,41.290001000000004,16.940001000000002,16.85,16.459999,15.39,5027.3911,5476.0718,22.030001000000002,5035.5,21525.881,20.549999
2017-08-25 22:00:00,4471,42.040001000000004,41.330002,16.940001000000002,16.860001,16.459999,15.39,5020.96,5540.5562,22.41,5033.7979,21529.789,20.620001000000002
2017-08-25 23:00:00,4472,41.970001,41.330002,16.91,16.860001,16.440001000000002,15.38,5027.1011,5832.519,22.299999,5035.209,21627.35,20.790001
2017-08-26 00:00:00,4473,41.970001,41.360001000000004,16.91,16.879998999999998,16.440001000000002,15.38,5021.6592,6056.8018,21.959999,5038.5508,21648.811,20.75
2017-08-26 01:00:00,4474,41.970001,41.360001000000004,16.91,16.879998999999998,16.450001,15.38,5027.0269,6021.6230000000005,22.01,5035.1362,21670.27,20.82
2017-08-26 02:00:00,4475,42.07,41.389998999999996,16.950001,16.889999,16.450001,15.38,5021.0171,5767.6479,22.129998999999998,5039.2598,21611.109,20.700001
2017-08-26 03:00:00,4476,42.099998,41.43,16.959999,16.91,16.42,15.38,5025.6812,5759.4658,22.43,5035.1411,21654.08,20.68
2017-08-26 04:00:00,4477,42.099998,41.43,16.959999,16.91,16.42,15.38,5020.9902,5945.999,22.440001000000002,5038.5581,21546.141,20.469998999999998
2017-08-26 05:00:00,4478,42.099998,41.43,16.959999,16.91,16.4,15.38,5022.3848,6002.8071,22.360001,5035.2231,21649.029,20.290001
2017-08-26 06:00:00,4479,42.07,41.43,16.950001,16.91,16.4,15.38,5027.7031,6300.0,22.450001,5038.5142,21805.41,20.49
2017-08-26 07:00:00,4480,42.009997999999996,41.43,16.92,16.91,16.379998999999998,15.36,5020.9458,6532.4331,22.309998999999998,5039.1899,21864.869,20.620001000000002
2017-08-26 08:00:00,4481,41.970001,41.400002,16.91,16.889999,16.370001000000002,15.35,5027.0288,6759.4619,22.23,5035.1372,21789.199,20.790001
2017-08-26 09:00:00,4482,41.970001,41.43,16.91,16.91,16.35,15.35,5020.9458,6924.3252,21.92,5034.46,21643.25,20.280001000000002
2017-08-26 10:00:00,4483,42.009997999999996,41.439999,16.92,16.91,16.32,15.35,5025.6758,7172.9741,21.91,5035.1362,21956.76,20.530001000000002
2017-08-26 11:00:00,4484,42.009997999999996,41.43,16.92,16.91,16.299999,15.35,5020.9458,7232.4341,22.0,5039.1899,21832.439,20.76
2017-08-26 12:00:00,4485,42.009997999999996,41.439999,16.92,16.91,16.27,15.35,5025.6758,7200.001,22.299999,5035.1362,21778.381,20.389999
2017-08-26 13:00:00,4486,42.009997999999996,41.470001,16.92,16.92,16.25,15.35,5020.271,7048.6489,22.24,5037.8379,21929.73,20.379998999999998
2017-08-26 14:00:00,4487,42.07,41.459998999999996,16.950001,16.92,16.219998999999998,15.35,5023.6489,6889.189,22.02,5035.1362,22081.08,20.700001
2017-08-26 15:00:00,4488,42.139998999999996,41.5,16.98,16.940001000000002,16.200001,15.35,5028.3789,6562.1631,22.030001000000002,5033.1079,21929.73,20.74
2017-08-26 16:00:00,4489,42.200001,41.459998999999996,17.01,16.92,16.16,15.34,5020.271,6156.7568,22.02,5035.1362,21951.35,20.799999
2017-08-26 17:00:00,4490,42.27,41.459998999999996,17.040001,16.92,16.139999,15.33,5027.0391,5786.5,22.280001000000002,5039.2012,21983.83,20.639999
2017-08-26 18:00:00,4491,42.27,41.43,17.040001,16.91,16.139999,15.32,5020.271,5727.0278,22.09,5035.1362,22032.439,20.629998999999998
2017-08-26 19:00:00,4492,42.310001,41.43,17.049999,16.91,16.110001,15.32,5027.0708,5654.104,21.92,5039.2329,21870.461,20.34
2017-08-26 20:00:00,4493,42.27,41.43,17.040001,16.91,16.110001,15.32,5020.9761,5400.0322,21.629998999999998,5035.166,21746.08,20.34
2017-08-26 21:00:00,4494,42.34,41.43,17.07,16.91,16.1,15.32,5027.271,5327.2861,22.129998999999998,5038.082,21747.0,20.639999
2017-08-26 22:00:00,4495,42.34,41.43,17.07,16.91,16.110001,15.32,5020.915,5365.5542,21.99,5035.7822,22029.859,20.620001000000002
2017-08-26 23:00:00,4496,42.27,41.43,17.040001,16.91,16.110001,15.31,5026.6089,5681.3721,21.709999,5039.4468,21936.26,20.459999
2017-08-27 00:00:00,4497,42.240002000000004,41.459998999999996,17.02,16.92,16.110001,15.3,5029.228,5959.665,21.700001,5036.6611,21789.939,20.219998999999998
2017-08-27 01:00:00,4498,42.240002000000004,41.5,17.02,16.940001000000002,16.15,15.3,5020.9512,6145.9521,21.610001,5035.1392,21913.529,20.34
2017-08-27 02:00:00,4499,42.240002000000004,41.5,17.02,16.940001000000002,16.15,15.3,5026.3521,6335.1362,21.719998999999998,5033.7852,21897.301,20.309998999999998
2017-08-27 03:00:00,4500,42.240002000000004,41.529999,17.02,16.950001,16.15,15.31,5020.271,6470.271,21.65,5035.1362,21978.381,20.49
2017-08-27 04:00:00,4501,42.240002000000004,41.529999,17.02,16.950001,16.15,15.3,5026.5229,6594.8198,21.790001,5038.0098,21957.51,20.540001
2017-08-27 05:00:00,4502,42.240002000000004,41.560001,17.02,16.959999,16.15,15.31,5021.6221,6605.4058,21.809998999999998,5032.4331,21956.76,20.77
2017-08-27 06:00:00,4503,42.240002000000004,41.560001,17.02,16.969998999999998,16.15,15.28,5025.731,6591.9648,21.98,5037.894,21784.02,20.66
2017-08-27 07:00:00,4504,42.200001,41.529999,17.01,16.950001,16.15,15.28,5020.3398,6591.9829,22.040001,5035.8809,21719.221,20.389999
2017-08-27 08:00:00,4505,42.099998,41.57,16.959999,16.969998999999998,16.139999,15.28,5027.0269,6702.7031,22.16,5039.1899,21778.381,20.23
2017-08-27 09:00:00,4506,42.07,41.529999,16.950001,16.950001,16.120001000000002,15.28,5031.7568,6813.5142,21.91,5035.1362,22000.0,20.559998999999998
2017-08-27 10:00:00,4507,42.169998,41.560001,16.99,16.969998999999998,16.1,15.28,5020.271,6870.271,21.610001,5039.1899,21805.41,20.709999
2017-08-27 11:00:00,4508,42.209998999999996,41.57,17.01,16.969998999999998,16.1,15.25,5026.3521,6929.73,21.91,5035.1362,21708.109,20.4
2017-08-27 12:00:00,4509,42.209998999999996,41.599998,17.01,16.98,16.07,15.25,5020.9458,6818.9199,22.059998999999998,5038.5142,21816.221,20.26
2017-08-27 13:00:00,4510,42.209998999999996,41.630001,17.01,17.0,16.049999,15.26,5027.0269,6667.5679,22.040001,5034.46,22000.0,20.639999
2017-08-27 14:00:00,4511,42.27,41.630001,17.040001,17.0,16.02,15.25,5021.6221,6362.1631,21.66,5039.1899,21816.221,20.68
2017-08-27 15:00:00,4512,42.34,41.630001,17.07,17.0,16.01,15.25,5027.0269,6048.6489,21.629998999999998,5035.1362,21810.811,20.68
2017-08-27 16:00:00,4513,42.41,41.630001,17.09,17.0,15.99,15.25,5020.9458,5548.6489,21.559998999999998,5033.1079,21756.76,20.74
2017-08-27 17:00:00,4514,42.509997999999996,41.630001,17.139999,17.0,15.96,15.25,4945.9458,4945.9458,21.700001,5038.5142,21751.35,20.690001000000002
2017-08-27 18:00:00,4515,42.610001000000004,41.630001,17.18,17.0,15.96,15.23,4489.1909,4489.1909,21.9,5034.4619,21897.311,20.620001000000002
2017-08-27 19:00:00,4516,42.639998999999996,41.630001,17.200001,17.0,15.94,15.22,4156.7798,4156.7798,22.01,5039.2178,21713.641,20.309998999999998
2017-08-27 20:00:00,4517,42.639998999999996,41.630001,17.200001,17.0,15.94,15.22,4124.5249,4124.5249,22.0,5035.3799,21617.27,20.200001
2017-08-27 21:00:00,4518,42.639998999999996,41.599998,17.200001,16.98,15.94,15.22,4102.834,4102.834,21.700001,5039.3501,21449.33,20.41
2017-08-27 22:00:00,4519,42.57,41.599998,17.17,16.98,15.96,15.22,4262.3052,4262.3052,21.6,5035.3042,21589.91,20.73
2017-08-27 23:00:00,4520,42.57,41.630001,17.17,17.0,15.96,15.21,4384.0781,4384.0781,21.51,5038.8521,21639.289,20.6
2017-08-28 00:00:00,4521,42.509997999999996,41.630001,17.139999,17.0,15.97,15.2,4692.3208,4692.3208,21.59,5035.5962,21693.881,20.610001
2017-08-28 01:00:00,4522,42.470001,41.66,17.120001000000002,17.01,16.0,15.21,4997.3691,4997.3691,21.49,5039.2612,21600.311,20.639999
2017-08-28 02:00:00,4523,42.439999,41.700001,17.110001,17.02,16.0,15.21,5026.4248,5281.1582,21.74,5035.208,21513.83,20.66
2017-08-28 03:00:00,4524,42.369999,41.700001,17.08,17.02,16.0,15.21,5020.271,5464.8652,21.98,5033.7852,21351.35,20.299999
2017-08-28 04:00:00,4525,42.369999,41.700001,17.08,17.02,16.0,15.21,5021.627,5559.4658,22.01,5035.1411,21470.289,20.209999
2017-08-28 05:00:00,4526,42.34,41.700001,17.07,17.030001000000002,16.0,15.18,5027.0371,5691.9019,21.700001,5039.1992,21616.26,20.41
2017-08-28 06:00:00,4527,42.310001,41.700001,17.049999,17.030001000000002,16.0,15.18,5020.9458,5872.9731,21.620001000000002,5034.46,21481.08,20.690001000000002
2017-08-28 07:00:00,4528,42.310001,41.700001,17.049999,17.030001000000002,16.0,15.18,5026.3521,5954.0552,22.08,5038.5142,21367.57,20.110001
2017-08-28 08:00:00,4529,42.310001,41.709998999999996,17.049999,17.030001000000002,15.97,15.18,5020.9458,5929.73,21.59,5035.1362,21627.029,20.450001
2017-08-28 09:00:00,4530,42.310001,41.709998999999996,17.049999,17.030001000000002,15.97,15.18,5027.0269,6062.1631,21.809998999999998,5039.1899,21405.41,20.610001
2017-08-28 10:00:00,4531,42.310001,41.740002000000004,17.049999,17.040001,15.95,15.18,5020.271,6075.6768,21.92,5039.1899,21470.279,20.16
2017-08-28 11:00:00,4532,42.310001,41.77,17.049999,17.059998999999998,15.92,15.16,5026.3521,6283.7852,21.620001000000002,5035.1362,21600.0,20.690001000000002
2017-08-28 12:00:00,4533,42.349998,41.77,17.07,17.059998999999998,15.9,15.16,5020.271,6264.8662,22.120001000000002,5039.1899,21367.57,20.15
2017-08-28 13:00:00,4534,42.34,41.77,17.07,17.059998999999998,15.88,15.16,5020.271,6148.6489,21.450001,5035.1362,21664.869,20.450001
2017-08-28 14:00:00,4535,42.439999,41.77,17.110001,17.049999,15.85,15.16,5028.3789,5781.081999999999,21.799999,5038.5142,21464.869,20.620001000000002
2017-08-28 15:00:00,4536,42.57,41.77,17.17,17.049999,15.85,15.16,4962.1631,4962.1631,21.93,5035.812,21372.971,20.459999
2017-08-28 16:00:00,4537,42.84,41.77,17.280001000000002,17.049999,15.82,15.15,4362.1631,4362.1631,21.93,5038.5142,21297.301,20.280001000000002
2017-08-28 17:00:00,4538,42.84,41.759997999999996,17.280001000000002,17.049999,15.79,15.15,3972.9729,3972.9729,21.719998999999998,5035.1362,21313.52,20.389999
2017-08-28 18:00:00,4539,42.84,41.77,17.280001000000002,17.049999,15.78,15.15,3748.6489,3748.6489,21.75,5037.8379,21259.461,20.360001
2017-08-28 19:00:00,4540,42.880001,41.77,17.299999,17.049999,15.76,15.14,3537.8379,3537.8379,21.620001000000002,5035.1362,21335.141,20.58
2017-08-28 20:00:00,4541,42.880001,41.77,17.299999,17.049999,15.76,15.13,3491.8921,3491.8921,21.700001,5033.1079,21367.57,20.6
2017-08-28 21:00:00,4542,42.84,41.77,17.280001000000002,17.049999,15.75,15.12,3492.002,3492.002,21.68,5035.293,21454.73,20.57
2017-08-28 22:00:00,4543,42.880001,41.799999,17.299999,17.07,15.74,15.12,3613.5759,3613.5759,21.57,5038.6011,21438.211,20.35
2017-08-28 23:00:00,4544,42.779999,41.830002,17.25,17.08,15.77,15.12,3954.073,3954.073,21.530001000000002,5035.1582,21459.561,20.41
2017-08-29 00:00:00,4545,42.709998999999996,41.830002,17.23,17.08,15.77,15.11,4348.6489,4348.6489,21.34,5039.1899,21400.0,20.389999
2017-08-29 01:00:00,4546,42.639998999999996,41.830002,17.200001,17.08,15.77,15.11,4675.6758,4675.6758,21.74,5035.1362,21313.52,20.620001000000002
2017-08-29 02:00:00,4547,42.57,41.830002,17.17,17.08,15.79,15.11,4816.2168,4816.2168,21.84,5039.1899,21108.109,20.48
2017-08-29 03:00:00,4548,42.57,41.830002,17.17,17.08,15.79,15.11,5008.1089,5024.3252,21.450001,5037.8379,21097.301,20.049999
2017-08-29 04:00:00,4549,42.540001000000004,41.830002,17.15,17.08,15.79,15.11,5020.271,5083.7842,21.620001000000002,5034.46,21313.52,20.34
2017-08-29 05:00:00,4550,42.57,41.830002,17.17,17.08,15.79,15.11,5026.3521,5032.4331,21.85,5038.5142,21194.6,20.540001
2017-08-29 06:00:00,4551,42.540001000000004,41.830002,17.15,17.08,15.77,15.1,5020.271,5124.3252,21.42,5035.1362,21037.84,20.35
2017-08-29 07:00:00,4552,42.509997999999996,41.830002,17.139999,17.08,15.77,15.1,5023.6489,5162.1631,21.809998999999998,5033.7852,21108.109,20.1
2017-08-29 08:00:00,4553,42.509997999999996,41.830002,17.139999,17.08,15.75,15.08,5027.7031,5216.2158,21.459999,5035.1362,21216.221,20.559998999999998
2017-08-29 09:00:00,4554,42.540001000000004,41.84,17.15,17.08,15.74,15.08,5021.6221,5054.0552,21.700001,5039.1899,20902.711,20.280001000000002
2017-08-29 10:00:00,4555,42.540001000000004,41.830002,17.15,17.08,15.72,15.08,4937.8379,4937.8379,21.530001000000002,5035.1362,21129.73,20.219998999999998
2017-08-29 11:00:00,4556,42.549999,41.84,17.15,17.09,15.7,15.08,4945.9458,4945.9458,21.610001,5039.1899,21108.109,20.540001
2017-08-29 12:00:00,4557,42.48,41.84,17.129998999999998,17.08,15.69,15.08,4956.7568,4956.7568,21.530001000000002,5035.1362,20956.76,20.16
2017-08-29 13:00:00,4558,42.549999,41.799999,17.16,17.07,15.67,15.06,5020.9458,5064.8652,21.610001,5039.1899,21167.57,20.27
2017-08-29 14:00:00,4559,42.509997999999996,41.799999,17.139999,17.07,15.65,15.06,5027.0269,5002.7031,21.549999,5035.1362,21054.061,20.6
2017-08-29 15:00:00,4560,42.57,41.799999,17.17,17.07,15.62,15.06,4900.0,4900.0,21.6,5038.5142,20924.32,20.040001
2017-08-29 16:00:00,4561,42.57,41.77,17.17,17.049999,15.63,15.06,4762.1631,4762.1631,21.6,5035.1362,21145.949,20.299999
2017-08-29 17:00:00,4562,42.57,41.759997999999996,17.17,17.049999,15.6,15.06,4756.7568,4756.7568,21.48,5038.5142,21027.029,20.51
2017-08-29 18:00:00,4563,42.57,41.77,17.17,17.049999,15.59,15.06,4372.9741,4372.9741,21.74,5035.812,20870.27,20.299999
2017-08-29 19:00:00,4564,42.610001000000004,41.73,17.18,17.040001,15.57,15.06,4316.2168,4316.2168,21.32,5035.1362,20913.52,20.110001
2017-08-29 20:00:00,4565,42.57,41.73,17.17,17.040001,15.55,15.04,4313.5142,4313.5142,21.48,5039.1899,20935.141,20.08
2017-08-29 21:00:00,4566,42.57,41.73,17.17,17.040001,15.54,15.03,4216.2158,4216.2158,21.809998999999998,5035.1362,21043.25,20.27
2017-08-29 22:00:00,4567,42.540001000000004,41.73,17.15,17.040001,15.53,15.03,4186.4868,4186.4868,21.360001,5039.1899,20983.789,20.25
2017-08-29 23:00:00,4568,42.470001,41.73,17.120001000000002,17.040001,15.52,15.03,4340.541,4340.541,21.33,5035.1362,21059.461,20.42
2017-08-30 00:00:00,4569,42.509997999999996,41.73,17.139999,17.040001,15.53,15.04,4372.9741,4372.9741,21.67,5033.7852,20881.09,20.5
