DateTime.EST,GPTemp_50cm.deg.C,GPTemp_70cm.deg.C,Total_Precip_mm,O2_50cm.percent.0-100,O2_70cm.percent.0-100,CO2_50cm.ppm,CO2_70cm.ppm
2020-03-19 23:08:00,-99999,-99999,-99999,10.106,7.063749799999999,-99999,-99999
2020-03-19 23:10:00,-99999,-99999,-99999,10.08025,7.053249799999999,-99999,-99999
2020-03-19 23:12:00,-99999,-99999,-99999,10.0545,7.04175,-99999,-99999
2020-03-19 23:14:00,-99999,-99999,-99999,10.0285,7.030999700000001,-99999,-99999
2020-03-19 23:16:00,-99999,-99999,-99999,10.0035,7.0214996,-99999,-99999
2020-03-19 23:18:00,-99999,-99999,-99999,9.976999300000001,7.0105,-99999,-99999
2020-03-19 23:20:00,-99999,-99999,-99999,9.951999699999998,6.999749700000001,-99999,-99999
2020-03-19 23:22:00,-99999,-99999,-99999,9.927,6.989749900000001,-99999,-99999
2020-03-19 23:24:00,-99999,-99999,-99999,9.901999499999999,6.978749799999999,-99999,-99999
2020-03-19 23:26:00,-99999,-99999,-99999,9.8762493,6.9679999000000015,-99999,-99999
2020-03-19 23:28:00,-99999,-99999,-99999,9.851249699999999,6.9575,-99999,-99999
2020-03-19 23:30:00,-99999,-99999,-99999,9.8254995,6.946749700000001,-99999,-99999
2020-03-19 23:32:00,-99999,-99999,-99999,9.799749400000001,6.935999900000001,-99999,-99999
2020-03-19 23:34:00,-99999,-99999,-99999,9.7744999,6.924749900000001,-99999,-99999
2020-03-19 23:36:00,-99999,-99999,-99999,9.7492495,6.914,-99999,-99999
2020-03-19 23:38:00,-99999,-99999,-99999,9.724499699999999,6.903500099999999,-99999,-99999
2020-03-19 23:40:00,-99999,-99999,-99999,9.6987495,6.8922495999999995,-99999,-99999
2020-03-19 23:42:00,-99999,-99999,-99999,9.6737499,6.8817496,-99999,-99999
2020-03-19 23:44:00,-99999,-99999,-99999,9.6484995,6.87075,-99999,-99999
2020-03-19 23:46:00,-99999,-99999,-99999,9.6239996,6.8599997,-99999,-99999
2020-03-19 23:48:00,-99999,-99999,-99999,9.5992498,6.84975,-99999,-99999
2020-03-19 23:50:00,-99999,-99999,-99999,9.5749998,6.8389997000000005,-99999,-99999
2020-03-19 23:52:00,-99999,-99999,-99999,9.550999599999999,6.829249900000001,-99999,-99999
2020-03-19 23:54:00,-99999,-99999,-99999,9.5267496,6.8185,-99999,-99999
2020-03-19 23:56:00,-99999,-99999,-99999,9.5029993,6.808499799999999,-99999,-99999
2020-03-19 23:58:00,-99999,-99999,-99999,9.47925,6.7982497,-99999,-99999
2020-03-20 00:00:00,-99999,-99999,-99999,9.4557495,6.788499799999999,-99999,-99999
2020-03-20 00:02:00,-99999,-99999,-99999,9.4320002,6.778749900000001,-99999,-99999
2020-03-20 00:04:00,-99999,-99999,-99999,9.4087496,6.76825,-99999,-99999
2020-03-20 00:06:00,-99999,-99999,-99999,9.383999800000002,6.758500099999999,-99999,-99999
2020-03-20 00:08:00,-99999,-99999,-99999,9.360749199999999,6.748499900000001,-99999,-99999
2020-03-20 00:10:00,-99999,-99999,-99999,9.3377495,6.73875,-99999,-99999
2020-03-20 00:12:00,-99999,-99999,-99999,9.314249,6.727999700000001,-99999,-99999
2020-03-20 00:14:00,-99999,-99999,-99999,9.2912493,6.717750099999999,-99999,-99999
2020-03-20 00:16:00,-99999,-99999,-99999,9.2682495,6.7089996,-99999,-99999
2020-03-20 00:18:00,-99999,-99999,-99999,9.2462492,6.698999900000001,-99999,-99999
2020-03-20 00:20:00,-99999,-99999,-99999,9.223750099999998,6.6897497,-99999,-99999
2020-03-20 00:22:00,-99999,-99999,-99999,9.2004995,6.6794996,-99999,-99999
2020-03-20 00:24:00,-99999,-99999,-99999,9.177,6.669749700000001,-99999,-99999
2020-03-20 00:26:00,-99999,-99999,-99999,9.1545,6.6592497999999996,-99999,-99999
2020-03-20 00:28:00,-99999,-99999,-99999,9.1314993,6.6497497999999995,-99999,-99999
2020-03-20 00:30:00,-99999,-99999,-99999,9.109499900000001,6.640500099999999,-99999,-99999
2020-03-20 00:32:00,-99999,-99999,-99999,9.0872498,6.631,-99999,-99999
2020-03-20 00:34:00,-99999,-99999,-99999,9.064499900000001,6.622250099999999,-99999,-99999
2020-03-20 00:36:00,-99999,-99999,-99999,9.0424995,6.6124997,-99999,-99999
2020-03-20 00:38:00,-99999,-99999,-99999,9.019249900000002,6.602749799999999,-99999,-99999
2020-03-20 00:40:00,-99999,-99999,-99999,8.9962492,6.5929999000000015,-99999,-99999
2020-03-20 00:42:00,-99999,-99999,-99999,8.9752493,6.58425,-99999,-99999
2020-03-20 00:44:00,-99999,-99999,-99999,8.9537497,6.573999900000001,-99999,-99999
2020-03-20 00:46:00,-99999,-99999,-99999,8.9320002,6.5647497,-99999,-99999
2020-03-20 00:48:00,-99999,-99999,-99999,8.909999800000001,6.5555,-99999,-99999
2020-03-20 00:50:00,-99999,-99999,-99999,8.888249400000001,6.5464997,-99999,-99999
2020-03-20 00:52:00,-99999,-99999,-99999,8.8652496,6.5367498,-99999,-99999
2020-03-20 00:54:00,-99999,-99999,-99999,8.8429995,6.527,-99999,-99999
2020-03-20 00:56:00,-99999,-99999,-99999,8.82125,6.51825,-99999,-99999
2020-03-20 00:58:00,-99999,-99999,-99999,8.799749400000001,6.5085001,-99999,-99999
2020-03-20 01:00:00,-99999,-99999,-99999,8.777999900000001,6.499249900000001,-99999,-99999
2020-03-20 01:02:00,-99999,-99999,-99999,8.7577496,6.4897499000000005,-99999,-99999
2020-03-20 01:04:00,-99999,-99999,-99999,8.7364998,6.4804997,-99999,-99999
2020-03-20 01:06:00,-99999,-99999,-99999,8.715749699999998,6.4709997,-99999,-99999
2020-03-20 01:08:00,-99999,-99999,-99999,8.694999699999999,6.4622498,-99999,-99999
2020-03-20 01:10:00,-99999,-99999,-99999,8.673500099999998,6.4537497,-99999,-99999
2020-03-20 01:12:00,-99999,-99999,-99999,8.651,6.4439998,-99999,-99999
2020-03-20 01:14:00,-99999,-99999,-99999,8.6304998,6.4352498,-99999,-99999
2020-03-20 01:16:00,-99999,-99999,-99999,8.6099997,6.4259996,-99999,-99999
2020-03-20 01:18:00,-99999,-99999,-99999,8.590000199999999,6.4177499000000005,-99999,-99999
2020-03-20 01:20:00,-99999,-99999,-99999,8.5697498,6.4079999999999995,-99999,-99999
2020-03-20 01:22:00,-99999,-99999,-99999,8.5499992,6.3997498,-99999,-99999
2020-03-20 01:24:00,-99999,-99999,-99999,8.5297499,6.3902497,-99999,-99999
2020-03-20 01:26:00,-99999,-99999,-99999,8.509499499999999,6.3814998,-99999,-99999
2020-03-20 01:28:00,-99999,-99999,-99999,8.4895,6.3737497,-99999,-99999
2020-03-20 01:30:00,-99999,-99999,-99999,8.4694996,6.3649998,-99999,-99999
2020-03-20 01:32:00,-99999,-99999,-99999,8.4487495,6.3554997,-99999,-99999
2020-03-20 01:34:00,-99999,-99999,-99999,8.4279995,6.3462496,-99999,-99999
2020-03-20 01:36:00,-99999,-99999,-99999,8.4069996,6.3374996,-99999,-99999
2020-03-20 01:38:00,-99999,-99999,-99999,8.3857498,6.3284998,-99999,-99999
2020-03-20 01:40:00,-99999,-99999,-99999,8.3660002,6.3189998,-99999,-99999
2020-03-20 01:42:00,-99999,-99999,-99999,8.345749900000001,6.31075,-99999,-99999
2020-03-20 01:44:00,-99999,-99999,-99999,8.3267498,6.3022499000000005,-99999,-99999
2020-03-20 01:46:00,-99999,-99999,-99999,8.308249499999999,6.29425,-99999,-99999
2020-03-20 01:48:00,-99999,-99999,-99999,8.2889996,6.2862496,-99999,-99999
2020-03-20 01:50:00,-99999,-99999,-99999,8.2704992,6.2772498,-99999,-99999
2020-03-20 01:52:00,-99999,-99999,-99999,8.250249900000002,6.2689996,-99999,-99999
2020-03-20 01:54:00,-99999,-99999,-99999,8.231999400000001,6.2609997,-99999,-99999
2020-03-20 01:56:00,-99999,-99999,-99999,8.213250200000001,6.2527499,-99999,-99999
2020-03-20 01:58:00,-99999,-99999,-99999,8.194749799999999,6.244999900000001,-99999,-99999
2020-03-20 02:00:00,-99999,-99999,-99999,8.1764994,6.237,-99999,-99999
2020-03-20 02:02:00,-99999,-99999,-99999,8.1577492,6.2287498,-99999,-99999
2020-03-20 02:04:00,-99999,-99999,-99999,8.1384993,6.2202497,-99999,-99999
2020-03-20 02:06:00,-99999,-99999,-99999,8.1187496,6.2119999,-99999,-99999
2020-03-20 02:08:00,-99999,-99999,-99999,8.099749599999999,6.2032499,-99999,-99999
2020-03-20 02:10:00,-99999,-99999,-99999,8.081250200000001,6.1947498,-99999,-99999
2020-03-20 02:12:00,-99999,-99999,-99999,8.0625,6.186749900000001,-99999,-99999
2020-03-20 02:14:00,-99999,-99999,-99999,8.0442495,6.1792498,-99999,-99999
2020-03-20 02:16:00,-99999,-99999,-99999,8.026,6.171,-99999,-99999
2020-03-20 02:18:00,-99999,-99999,-99999,8.0084991,6.1634998,-99999,-99999
2020-03-20 02:20:00,-99999,-99999,-99999,7.99125,6.15625,-99999,-99999
2020-03-20 02:22:00,-99999,-99999,-99999,7.973,6.1479998,-99999,-99999
2020-03-20 02:24:00,-99999,-99999,-99999,7.954249900000001,6.1402497,-99999,-99999
2020-03-20 02:26:00,-99999,-99999,-99999,7.9354997,6.1322498,-99999,-99999
2020-03-20 02:28:00,-99999,-99999,-99999,7.9172497,6.124249900000001,-99999,-99999
2020-03-20 02:30:00,-99999,-99999,-99999,7.8989997,6.1167498,-99999,-99999
2020-03-20 02:32:00,-99999,-99999,-99999,7.881499799999999,6.1089997,-99999,-99999
2020-03-20 02:34:00,-99999,-99999,-99999,7.8642497,6.1015,-99999,-99999
2020-03-20 02:36:00,-99999,-99999,-99999,7.8467497999999996,6.094500099999999,-99999,-99999
2020-03-20 02:38:00,-99999,-99999,-99999,7.829249900000001,6.0862498,-99999,-99999
2020-03-20 02:40:00,-99999,-99999,-99999,7.811999799999999,6.079,-99999,-99999
2020-03-20 02:42:00,-99999,-99999,-99999,7.795000099999999,6.0714998,-99999,-99999
2020-03-20 02:44:00,-99999,-99999,-99999,7.7774997,6.0637498,-99999,-99999
2020-03-20 02:46:00,-99999,-99999,-99999,7.760250099999999,6.0559998,-99999,-99999
2020-03-20 02:48:00,-99999,-99999,-99999,7.743249900000001,6.0484995999999995,-99999,-99999
2020-03-20 02:50:00,-99999,-99999,-99999,7.72825,6.0427499000000005,-99999,-99999
2020-03-20 02:52:00,-99999,-99999,-99999,7.7114997,6.03475,-99999,-99999
2020-03-20 02:54:00,-99999,-99999,-99999,7.6934996,6.026750099999999,-99999,-99999
2020-03-20 02:56:00,-99999,-99999,-99999,7.6770000000000005,6.0197496,-99999,-99999
2020-03-20 02:58:00,-99999,-99999,-99999,7.6605,6.0124998,-99999,-99999
2020-03-20 03:00:00,-99999,-99999,-99999,7.64325,6.0047498,-99999,-99999
2020-03-20 03:02:00,-99999,-99999,-99999,7.6272497,5.9969997,-99999,-99999
2020-03-20 03:04:00,-99999,-99999,-99999,7.612249900000001,5.990999700000001,-99999,-99999
2020-03-20 03:06:00,-99999,-99999,-99999,7.596250099999999,5.9842496,-99999,-99999
2020-03-20 03:08:00,-99999,-99999,-99999,7.579249900000001,5.9762497,-99999,-99999
2020-03-20 03:10:00,-99999,-99999,-99999,7.562999700000001,5.9689999,-99999,-99999
2020-03-20 03:12:00,-99999,-99999,-99999,7.546999900000001,5.9619999,-99999,-99999
2020-03-20 03:14:00,-99999,-99999,-99999,7.5334997,5.9577498,-99999,-99999
2020-03-20 03:16:00,-99999,-99999,-99999,7.5197496,5.9524999,-99999,-99999
2020-03-20 03:18:00,-99999,-99999,-99999,7.5037498,5.94525,-99999,-99999
2020-03-20 03:20:00,-99999,-99999,-99999,7.485499900000001,5.936749900000001,-99999,-99999
2020-03-20 03:22:00,-99999,-99999,-99999,7.469749900000001,5.9294996,-99999,-99999
2020-03-20 03:24:00,-99999,-99999,-99999,7.454,5.92275,-99999,-99999
2020-03-20 03:26:00,-99999,-99999,-99999,7.437999700000001,5.9152498,-99999,-99999
2020-03-20 03:28:00,-99999,-99999,-99999,7.4214997,5.9074998,-99999,-99999
2020-03-20 03:30:00,-99999,-99999,-99999,7.4052496,5.90025,-99999,-99999
2020-03-20 03:32:00,-99999,-99999,-99999,7.392749799999999,5.8957496,-99999,-99999
2020-03-20 03:34:00,-99999,-99999,-99999,7.3782496,5.8899999,-99999,-99999
2020-03-20 03:36:00,-99999,-99999,-99999,7.361499799999999,5.8824997,-99999,-99999
2020-03-20 03:38:00,-99999,-99999,-99999,7.343499700000001,5.8724999,-99999,-99999
2020-03-20 03:40:00,-99999,-99999,-99999,7.3277497,5.865999700000001,-99999,-99999
2020-03-20 03:42:00,-99999,-99999,-99999,7.31425,5.8599997,-99999,-99999
2020-03-20 03:44:00,-99999,-99999,-99999,7.300499900000001,5.8539996,-99999,-99999
2020-03-20 03:46:00,-99999,-99999,-99999,7.2852497000000005,5.8469996,-99999,-99999
2020-03-20 03:48:00,-99999,-99999,-99999,7.269249900000001,5.8399997,-99999,-99999
2020-03-20 03:50:00,-99999,-99999,-99999,7.25425,5.8334999000000005,-99999,-99999
2020-03-20 03:52:00,-99999,-99999,-99999,7.2399998,5.8267498,-99999,-99999
2020-03-20 03:54:00,-99999,-99999,-99999,7.224999900000001,5.8207498,-99999,-99999
2020-03-20 03:56:00,-99999,-99999,-99999,7.210499799999999,5.8137498,-99999,-99999
2020-03-20 03:58:00,-99999,-99999,-99999,7.196499799999999,5.808000099999999,-99999,-99999
2020-03-20 04:00:00,-99999,-99999,-99999,7.183000099999999,5.8024998,-99999,-99999
2020-03-20 04:02:00,-99999,-99999,-99999,7.170249900000001,5.7974997,-99999,-99999
2020-03-20 04:04:00,-99999,-99999,-99999,7.156749700000001,5.7927499000000005,-99999,-99999
2020-03-20 04:06:00,-99999,-99999,-99999,7.14325,5.7867498,-99999,-99999
2020-03-20 04:08:00,-99999,-99999,-99999,7.1287498,5.780999700000001,-99999,-99999
2020-03-20 04:10:00,-99999,-99999,-99999,7.1149998,5.776,-99999,-99999
2020-03-20 04:12:00,-99999,-99999,-99999,7.1012497,5.7702498,-99999,-99999
2020-03-20 04:14:00,-99999,-99999,-99999,7.0885,5.7642498,-99999,-99999
2020-03-20 04:16:00,-99999,-99999,-99999,7.074749900000001,5.759249700000001,-99999,-99999
2020-03-20 04:18:00,-99999,-99999,-99999,7.0604997,5.7542496,-99999,-99999
2020-03-20 04:20:00,-99999,-99999,-99999,7.04775,5.7479997,-99999,-99999
2020-03-20 04:22:00,-99999,-99999,-99999,7.0349998,5.742999999999999,-99999,-99999
2020-03-20 04:24:00,-99999,-99999,-99999,7.0207496,5.7372499,-99999,-99999
2020-03-20 04:26:00,-99999,-99999,-99999,7.006499799999999,5.7302499000000005,-99999,-99999
2020-03-20 04:28:00,-99999,-99999,-99999,6.992499799999999,5.72475,-99999,-99999
2020-03-20 04:30:00,-99999,-99999,-99999,6.97825,5.718499700000001,-99999,-99999
2020-03-20 04:32:00,-99999,-99999,-99999,6.9642496,5.7122498,-99999,-99999
2020-03-20 04:34:00,-99999,-99999,-99999,6.9499998,5.70575,-99999,-99999
2020-03-20 04:36:00,-99999,-99999,-99999,6.935999900000001,5.6999998,-99999,-99999
2020-03-20 04:38:00,-99999,-99999,-99999,6.922999900000001,5.6934996,-99999,-99999
2020-03-20 04:40:00,-99999,-99999,-99999,6.9092497999999996,5.6884999,-99999,-99999
2020-03-20 04:42:00,-99999,-99999,-99999,6.895249799999999,5.6812496,-99999,-99999
2020-03-20 04:44:00,-99999,-99999,-99999,6.882000000000001,5.673749900000001,-99999,-99999
2020-03-20 04:46:00,-99999,-99999,-99999,6.868249900000001,5.6677499000000005,-99999,-99999
2020-03-20 04:48:00,-99999,-99999,-99999,6.854000099999999,5.6629996,-99999,-99999
2020-03-20 04:50:00,-99999,-99999,-99999,6.8374996,5.6537499,-99999,-99999
2020-03-20 04:52:00,-99999,-99999,-99999,6.8209995999999995,5.645,-99999,-99999
2020-03-20 04:54:00,-99999,-99999,-99999,6.8055,5.6374998,-99999,-99999
2020-03-20 04:56:00,-99999,-99999,-99999,6.791500099999999,5.6299996,-99999,-99999
2020-03-20 04:58:00,-99999,-99999,-99999,6.7782497,5.6237497,-99999,-99999
2020-03-20 05:00:00,-99999,-99999,-99999,6.765500099999999,5.6177497,-99999,-99999
2020-03-20 05:02:00,-99999,-99999,-99999,6.752749900000001,5.612,-99999,-99999
2020-03-20 05:04:00,-99999,-99999,-99999,6.740749799999999,5.6064997000000005,-99999,-99999
2020-03-20 05:06:00,-99999,-99999,-99999,6.727749799999999,5.6004996,-99999,-99999
2020-03-20 05:08:00,-99999,-99999,-99999,6.7149997,5.594249700000001,-99999,-99999
2020-03-20 05:10:00,-99999,-99999,-99999,6.7027497,5.5892496,-99999,-99999
2020-03-20 05:12:00,-99999,-99999,-99999,6.690000099999999,5.5829997,-99999,-99999
2020-03-20 05:14:00,-99999,-99999,-99999,6.677249900000001,5.5769997,-99999,-99999
2020-03-20 05:16:00,-99999,-99999,-99999,6.6647495999999995,5.5709995999999995,-99999,-99999
2020-03-20 05:18:00,-99999,-99999,-99999,6.651249900000001,5.5652499,-99999,-99999
2020-03-20 05:20:00,-99999,-99999,-99999,6.638249900000001,5.5584998,-99999,-99999
2020-03-20 05:22:00,-99999,-99999,-99999,6.626249799999999,5.553,-99999,-99999
2020-03-20 05:24:00,-99999,-99999,-99999,6.6127496,5.5469999,-99999,-99999
2020-03-20 05:26:00,-99999,-99999,-99999,6.60075,5.5412498,-99999,-99999
2020-03-20 05:28:00,-99999,-99999,-99999,6.5892496,5.5359998,-99999,-99999
2020-03-20 05:30:00,-99999,-99999,-99999,6.5769997,5.5307498,-99999,-99999
2020-03-20 05:32:00,-99999,-99999,-99999,6.5649996,5.5247498,-99999,-99999
2020-03-20 05:34:00,-99999,-99999,-99999,6.5532498,5.5197496,-99999,-99999
2020-03-20 05:36:00,-99999,-99999,-99999,6.54175,5.5149999,-99999,-99999
2020-03-20 05:38:00,-99999,-99999,-99999,6.530499900000001,5.5095,-99999,-99999
2020-03-20 05:40:00,-99999,-99999,-99999,6.51825,5.504499900000001,-99999,-99999
2020-03-20 05:42:00,-99999,-99999,-99999,6.5062499,5.4984999000000006,-99999,-99999
2020-03-20 05:44:00,-99999,-99999,-99999,6.494,5.4924998,-99999,-99999
2020-03-20 05:46:00,-99999,-99999,-99999,6.4827499,5.4879999,-99999,-99999
2020-03-20 05:48:00,-99999,-99999,-99999,6.47225,5.4832497,-99999,-99999
2020-03-20 05:50:00,-99999,-99999,-99999,6.4612498,5.4784999,-99999,-99999
2020-03-20 05:52:00,-99999,-99999,-99999,6.4495001,5.4727497000000005,-99999,-99999
2020-03-20 05:54:00,-99999,-99999,-99999,6.4375,5.467999900000001,-99999,-99999
2020-03-20 05:56:00,-99999,-99999,-99999,6.4270000000000005,5.4635,-99999,-99999
2020-03-20 05:58:00,-99999,-99999,-99999,6.415,5.4584999000000005,-99999,-99999
2020-03-20 06:00:00,-99999,-99999,-99999,6.4039998,5.4530001,-99999,-99999
2020-03-20 06:02:00,-99999,-99999,-99999,6.39325,5.4479999999999995,-99999,-99999
2020-03-20 06:04:00,-99999,-99999,-99999,6.3814998,5.4434996,-99999,-99999
2020-03-20 06:06:00,-99999,-99999,-99999,6.3702497000000005,5.437999700000001,-99999,-99999
2020-03-20 06:08:00,-99999,-99999,-99999,6.3587499,5.4334998,-99999,-99999
2020-03-20 06:10:00,-99999,-99999,-99999,6.3474998,5.4277496,-99999,-99999
2020-03-20 06:12:00,-99999,-99999,-99999,6.3369999,5.4234995999999995,-99999,-99999
2020-03-20 06:14:00,-99999,-99999,-99999,6.3252497000000005,5.4177499000000005,-99999,-99999
2020-03-20 06:16:00,-99999,-99999,-99999,6.3137498,5.41225,-99999,-99999
2020-03-20 06:18:00,-99999,-99999,-99999,6.303,5.4072499,-99999,-99999
2020-03-20 06:20:00,-99999,-99999,-99999,6.2919998,5.402,-99999,-99999
2020-03-20 06:22:00,-99999,-99999,-99999,6.2812495,5.3974996,-99999,-99999
2020-03-20 06:24:00,-99999,-99999,-99999,6.2702498,5.3929996,-99999,-99999
2020-03-20 06:26:00,-99999,-99999,-99999,6.2605,5.3877497000000005,-99999,-99999
2020-03-20 06:28:00,-99999,-99999,-99999,6.2494998,5.3834995999999995,-99999,-99999
2020-03-20 06:30:00,-99999,-99999,-99999,6.2395,5.3785,-99999,-99999
2020-03-20 06:32:00,-99999,-99999,-99999,6.2287498,5.3737497,-99999,-99999
2020-03-20 06:34:00,-99999,-99999,-99999,6.217999900000001,5.3682499,-99999,-99999
2020-03-20 06:36:00,-99999,-99999,-99999,6.2075,5.3632498,-99999,-99999
2020-03-20 06:38:00,-99999,-99999,-99999,6.1972499,5.3582497,-99999,-99999
2020-03-20 06:40:00,-99999,-99999,-99999,6.1869998,5.352999700000001,-99999,-99999
2020-03-20 06:42:00,-99999,-99999,-99999,6.1767497,5.348,-99999,-99999
2020-03-20 06:44:00,-99999,-99999,-99999,6.1659999,5.342999900000001,-99999,-99999
2020-03-20 06:46:00,-99999,-99999,-99999,6.1549997,5.3382497,-99999,-99999
2020-03-20 06:48:00,-99999,-99999,-99999,6.1452498,5.3334999000000005,-99999,-99999
2020-03-20 06:50:00,-99999,-99999,-99999,6.1355,5.3282499,-99999,-99999
2020-03-20 06:52:00,-99999,-99999,-99999,6.125,5.3242497,-99999,-99999
2020-03-20 06:54:00,-99999,-99999,-99999,6.1149998,5.3195,-99999,-99999
2020-03-20 06:56:00,-99999,-99999,-99999,6.1059999000000005,5.3150001,-99999,-99999
2020-03-20 06:58:00,-99999,-99999,-99999,6.0964999,5.3099999,-99999,-99999
2020-03-20 07:00:00,-99999,-99999,-99999,6.088749900000001,5.30475,-99999,-99999
2020-03-20 07:02:00,-99999,-99999,-99999,6.0814996,5.2995,-99999,-99999
2020-03-20 07:04:00,-99999,-99999,-99999,6.0745001,5.295000099999999,-99999,-99999
2020-03-20 07:06:00,-99999,-99999,-99999,6.0679998,5.2907495,-99999,-99999
2020-03-20 07:08:00,-99999,-99999,-99999,6.0627499,5.2862496,-99999,-99999
2020-03-20 07:10:00,-99999,-99999,-99999,6.0567497999999995,5.2822499,-99999,-99999
2020-03-20 07:12:00,-99999,-99999,-99999,6.0502496,5.2774997,-99999,-99999
2020-03-20 07:14:00,-99999,-99999,-99999,6.0434999000000005,5.2727499,-99999,-99999
2020-03-20 07:16:00,-99999,-99999,-99999,6.0369997,5.2684999,-99999,-99999
2020-03-20 07:18:00,-99999,-99999,-99999,6.030499900000001,5.2642498,-99999,-99999
2020-03-20 07:20:00,-99999,-99999,-99999,6.0249996,5.2599998,-99999,-99999
2020-03-20 07:22:00,-99999,-99999,-99999,6.01825,5.2557497,-99999,-99999
2020-03-20 07:24:00,-99999,-99999,-99999,6.0127497000000005,5.2524996,-99999,-99999
2020-03-20 07:26:00,-99999,-99999,-99999,6.0054998,5.2477498,-99999,-99999
2020-03-20 07:28:00,-99999,-99999,-99999,5.9984999000000006,5.2424998,-99999,-99999
2020-03-20 07:30:00,-99999,-99999,-99999,5.99225,5.2387495,-99999,-99999
2020-03-20 07:32:00,-99999,-99999,-99999,5.9867496,5.2342501,-99999,-99999
2020-03-20 07:34:00,-99999,-99999,-99999,5.9797497,5.2297497,-99999,-99999
2020-03-20 07:36:00,-99999,-99999,-99999,5.9734998,5.2252498,-99999,-99999
2020-03-20 07:38:00,-99999,-99999,-99999,5.9672499000000006,5.2205,-99999,-99999
2020-03-20 07:40:00,-99999,-99999,-99999,5.9614997,5.2164998,-99999,-99999
2020-03-20 07:42:00,-99999,-99999,-99999,5.9552498,5.2114997,-99999,-99999
2020-03-20 07:44:00,-99999,-99999,-99999,5.9494996,5.2075,-99999,-99999
2020-03-20 07:46:00,-99999,-99999,-99999,5.9439998,5.2034998,-99999,-99999
2020-03-20 07:48:00,-99999,-99999,-99999,5.938250099999999,5.19875,-99999,-99999
2020-03-20 07:50:00,-99999,-99999,-99999,5.933000099999999,5.1949997,-99999,-99999
2020-03-20 07:52:00,-99999,-99999,-99999,5.9264998,5.1907496,-99999,-99999
2020-03-20 07:54:00,-99999,-99999,-99999,5.9207497,5.1862497,-99999,-99999
2020-03-20 07:56:00,-99999,-99999,-99999,5.9144998,5.182499900000001,-99999,-99999
2020-03-20 07:58:00,-99999,-99999,-99999,5.9077497,5.1777496,-99999,-99999
2020-03-20 08:00:00,-99999,-99999,-99999,5.9007497,5.1734995999999995,-99999,-99999
2020-03-20 08:02:00,-99999,-99999,-99999,5.8937497,5.1689997000000005,-99999,-99999
2020-03-20 08:04:00,-99999,-99999,-99999,5.8872499000000005,5.1659999,-99999,-99999
2020-03-20 08:06:00,-99999,-99999,-99999,5.8797498,5.1617498,-99999,-99999
2020-03-20 08:08:00,-99999,-99999,-99999,5.8727498,5.1574998,-99999,-99999
2020-03-20 08:10:00,-99999,-99999,-99999,5.8657498,5.1524997,-99999,-99999
2020-03-20 08:12:00,-99999,-99999,-99999,5.8587499,5.1487498,-99999,-99999
2020-03-20 08:14:00,-99999,-99999,-99999,5.8522495999999995,5.1452498,-99999,-99999
2020-03-20 08:16:00,-99999,-99999,-99999,5.8447499,5.1415,-99999,-99999
2020-03-20 08:18:00,-99999,-99999,-99999,5.83775,5.138,-99999,-99999
2020-03-20 08:20:00,-99999,-99999,-99999,5.8309999,5.1339998,-99999,-99999
2020-03-20 08:22:00,-99999,-99999,-99999,5.8242497,5.1307497,-99999,-99999
2020-03-20 08:24:00,-99999,-99999,-99999,5.8174996,5.1264997,-99999,-99999
2020-03-20 08:26:00,-99999,-99999,-99999,5.8104997,5.1224999,-99999,-99999
2020-03-20 08:28:00,-99999,-99999,-99999,5.8042498,5.1187496,-99999,-99999
2020-03-20 08:30:00,-99999,-99999,-99999,5.7982497,5.1139998,-99999,-99999
2020-03-20 08:32:00,-99999,-99999,-99999,5.7925,5.110499900000001,-99999,-99999
2020-03-20 08:34:00,-99999,-99999,-99999,5.7874999,5.1069999,-99999,-99999
2020-03-20 08:36:00,-99999,-99999,-99999,5.781749700000001,5.10325,-99999,-99999
2020-03-20 08:38:00,-99999,-99999,-99999,5.777,5.0992498,-99999,-99999
2020-03-20 08:40:00,-99999,-99999,-99999,5.7724996,5.0944996,-99999,-99999
2020-03-20 08:42:00,-99999,-99999,-99999,5.7684999,5.0907497,-99999,-99999
2020-03-20 08:44:00,-99999,-99999,-99999,5.764749500000001,5.0869999,-99999,-99999
2020-03-20 08:46:00,-99999,-99999,-99999,5.7602500999999995,5.0819998,-99999,-99999
2020-03-20 08:48:00,-99999,-99999,-99999,5.7567496,5.0787497,-99999,-99999
2020-03-20 08:50:00,-99999,-99999,-99999,5.7532496,5.0747499000000005,-99999,-99999
2020-03-20 08:52:00,-99999,-99999,-99999,5.7487497,5.070499900000001,-99999,-99999
2020-03-20 08:54:00,-99999,-99999,-99999,5.7442497999999995,5.0664997000000005,-99999,-99999
2020-03-20 08:56:00,-99999,-99999,-99999,5.7397499000000005,5.0627499,-99999,-99999
2020-03-20 08:58:00,-99999,-99999,-99999,5.7357497,5.059,-99999,-99999
2020-03-20 09:00:00,-99999,-99999,-99999,5.7312498,5.0552497,-99999,-99999
2020-03-20 09:02:00,-99999,-99999,-99999,5.7262497,5.05125,-99999,-99999
2020-03-20 09:04:00,-99999,-99999,-99999,5.72225,5.0474997,-99999,-99999
2020-03-20 09:06:00,-99999,-99999,-99999,5.7147498,5.0434999000000005,-99999,-99999
2020-03-20 09:08:00,-99999,-99999,-99999,5.7084999000000005,5.039249900000001,-99999,-99999
2020-03-20 09:10:00,-99999,-99999,-99999,5.7032499,5.0352497000000005,-99999,-99999
