DateTime.MST,O2_30cm.percent.0-100,ApogeeTemp_30cm.deg.C,ApogeeTemp_80cm.deg.C,PRISM_precip.mm,CO2_30cm.ppm
2016-07-09 14:00:00,18.719998999999998,17.280001000000002,-99999,-99999,5770.6279
2016-07-09 15:00:00,18.68,17.32,-99999,-99999,5747.8232
2016-07-09 16:00:00,18.629998999999998,17.360001,-99999,-99999,5787.645
2016-07-09 17:00:00,18.68,17.4,-99999,-99999,5685.3159
2016-07-09 18:00:00,18.75,17.43,-99999,-99999,5695.1021
2016-07-09 19:00:00,18.49,17.459999,-99999,-99999,5927.0019999999995
2016-07-09 20:00:00,18.73,17.469998999999998,-99999,-99999,6121.2969
2016-07-09 21:00:00,18.73,17.48,-99999,-99999,6253.2969
2016-07-09 22:00:00,18.709999,17.469998999999998,-99999,-99999,6695.6382
2016-07-09 23:00:00,18.690001000000002,17.459999,-99999,-99999,6916.9888
2016-07-10 00:00:00,18.66,17.43,-99999,-99999,7296.4058
2016-07-10 01:00:00,18.620001000000002,17.4,-99999,-99999,7667.729
2016-07-10 02:00:00,18.6,17.360001,-99999,-99999,7962.4619
2016-07-10 03:00:00,18.559998999999998,17.32,-99999,-99999,8324.3115
2016-07-10 04:00:00,18.530001000000002,17.27,-99999,-99999,8749.25
2016-07-10 05:00:00,18.549999,17.209999,-99999,-99999,8828.7451
2016-07-10 06:00:00,18.58,17.16,-99999,-99999,8639.7793
2016-07-10 07:00:00,18.629998999999998,17.1,-99999,-99999,8508.8809
2016-07-10 08:00:00,18.65,17.049999,-99999,-99999,8321.3535
2016-07-10 09:00:00,18.700001,17.0,-99999,-99999,8157.7671
2016-07-10 10:00:00,18.76,16.959999,-99999,-99999,7401.2661
2016-07-10 11:00:00,18.82,16.92,-99999,-99999,6594.9829
2016-07-10 12:00:00,18.83,16.9,-99999,-99999,6329.0791
2016-07-10 13:00:00,18.85,16.889999,-99999,-99999,6120.2759
2016-07-10 14:00:00,18.860001,16.91,-99999,-99999,5796.8872
2016-07-10 15:00:00,18.870001000000002,16.940001000000002,-99999,-99999,5804.8291
2016-07-10 16:00:00,18.870001000000002,16.969998999999998,-99999,-99999,5839.2261
2016-07-10 17:00:00,18.870001000000002,17.0,-99999,-99999,5786.04
2016-07-10 18:00:00,18.889999,17.040001,-99999,-99999,5832.1421
2016-07-10 19:00:00,18.889999,17.059998999999998,-99999,-99999,5788.9121
2016-07-10 20:00:00,18.879998999999998,17.08,-99999,-99999,6046.061
2016-07-10 21:00:00,18.9,17.09,-99999,-99999,5996.7021
2016-07-10 22:00:00,18.92,17.08,-99999,-99999,6104.9658
2016-07-10 23:00:00,18.940001000000002,17.08,-99999,-99999,5949.8198
2016-07-11 00:00:00,18.940001000000002,17.059998999999998,-99999,-99999,6054.4741
2016-07-11 01:00:00,18.959999,17.030001000000002,-99999,-99999,6032.7739
2016-07-11 02:00:00,19.02,17.0,-99999,-99999,5407.5332
2016-07-11 03:00:00,19.040001,16.959999,-99999,-99999,5321.5132
2016-07-11 04:00:00,19.040001,16.92,-99999,-99999,5342.1099
2016-07-11 05:00:00,19.030001000000002,16.879998999999998,-99999,-99999,5480.6768
2016-07-11 06:00:00,19.040001,16.83,-99999,-99999,5564.812
2016-07-11 07:00:00,19.01,16.790001,-99999,-99999,5869.5112
2016-07-11 08:00:00,18.950001,16.74,-99999,-99999,6505.7451
2016-07-11 09:00:00,18.950001,16.700001,-99999,-99999,6679.0718
2016-07-11 10:00:00,18.969998999999998,16.67,-99999,-99999,6320.3828
2016-07-11 11:00:00,19.01,16.639999,-99999,-99999,5854.793000000001
2016-07-11 12:00:00,19.01,16.629998999999998,-99999,-99999,5737.7988
2016-07-11 13:00:00,19.01,16.629998999999998,-99999,-99999,5529.271
2016-07-11 14:00:00,19.02,16.65,-99999,-99999,5303.2769
2016-07-11 15:00:00,19.02,16.68,-99999,-99999,5268.8428
2016-07-11 16:00:00,19.0,16.709999,-99999,-99999,5366.937
2016-07-11 17:00:00,19.0,16.76,-99999,-99999,5265.2441
2016-07-11 18:00:00,19.01,16.790001,-99999,-99999,5077.248
2016-07-11 19:00:00,19.030001000000002,16.82,-99999,-99999,4866.0908
2016-07-11 20:00:00,19.030001000000002,16.85,-99999,-99999,4911.6152
2016-07-11 21:00:00,19.030001000000002,16.870001000000002,-99999,-99999,5038.0278
2016-07-11 22:00:00,19.02,16.879998999999998,-99999,-99999,5223.292
2016-07-11 23:00:00,18.98,16.889999,-99999,-99999,5517.8242
2016-07-12 00:00:00,18.959999,16.889999,-99999,-99999,5717.9248
2016-07-12 01:00:00,18.950001,16.889999,-99999,-99999,5953.5718
2016-07-12 02:00:00,18.940001000000002,16.879998999999998,-99999,-99999,6000.5991
2016-07-12 03:00:00,18.950001,16.860001,-99999,-99999,6097.9209
2016-07-12 04:00:00,18.940001000000002,16.85,-99999,-99999,6205.3311
2016-07-12 05:00:00,18.959999,16.83,-99999,-99999,6049.2729
2016-07-12 06:00:00,18.969998999999998,16.809998999999998,-99999,-99999,6073.7529
2016-07-12 07:00:00,18.950001,16.790001,-99999,-99999,6259.5391
2016-07-12 08:00:00,18.98,16.77,-99999,-99999,6210.2441
2016-07-12 09:00:00,19.0,16.75,-99999,-99999,6063.4351
2016-07-12 10:00:00,19.0,16.73,-99999,-99999,5755.396
2016-07-12 11:00:00,19.01,16.73,-99999,-99999,5626.3281
2016-07-12 12:00:00,19.02,16.74,-99999,-99999,5472.8159
2016-07-12 13:00:00,19.02,16.75,-99999,-99999,5246.4678
2016-07-12 14:00:00,19.0,16.790001,-99999,-99999,5155.2451
2016-07-12 15:00:00,18.98,16.83,-99999,-99999,5124.7119
2016-07-12 16:00:00,18.969998999999998,16.870001000000002,-99999,-99999,5156.479
2016-07-12 17:00:00,18.969998999999998,16.92,-99999,-99999,5017.8188
2016-07-12 18:00:00,18.959999,16.959999,-99999,-99999,5103.1919
2016-07-12 19:00:00,18.959999,17.0,-99999,-99999,5205.1318
2016-07-12 20:00:00,18.950001,17.040001,-99999,-99999,5182.9492
2016-07-12 21:00:00,18.959999,17.07,-99999,-99999,5335.1748
2016-07-12 22:00:00,18.959999,17.09,-99999,-99999,5325.5688
2016-07-12 23:00:00,18.969998999999998,17.110001,-99999,-99999,5451.3232
2016-07-13 00:00:00,18.959999,17.129998999999998,-99999,-99999,5472.4580000000005
2016-07-13 01:00:00,18.940001000000002,17.15,-99999,-99999,5569.75
2016-07-13 02:00:00,18.940001000000002,17.15,-99999,-99999,5585.0161
2016-07-13 03:00:00,18.93,17.16,-99999,-99999,5595.8281
2016-07-13 04:00:00,18.91,17.17,-99999,-99999,5699.1538
2016-07-13 05:00:00,18.92,17.17,-99999,-99999,5599.2998
2016-07-13 06:00:00,18.92,17.17,-99999,-99999,5844.1602
2016-07-13 07:00:00,18.92,17.16,-99999,-99999,5730.9321
2016-07-13 08:00:00,18.940001000000002,17.16,-99999,-99999,5703.7168
2016-07-13 09:00:00,18.93,17.16,-99999,-99999,5802.084
2016-07-13 10:00:00,18.940001000000002,17.16,-99999,-99999,5578.9912
2016-07-13 11:00:00,18.940001000000002,17.16,-99999,-99999,5587.9312
2016-07-13 12:00:00,18.940001000000002,17.17,-99999,-99999,5454.0742
2016-07-13 13:00:00,18.93,17.190001000000002,-99999,-99999,5526.5181
2016-07-13 14:00:00,18.93,17.209999,-99999,-99999,5268.2241
2016-07-13 15:00:00,18.92,17.24,-99999,-99999,5258.1699
2016-07-13 16:00:00,18.91,17.27,-99999,-99999,5068.3252
2016-07-13 17:00:00,18.889999,17.309998999999998,-99999,-99999,5168.9629
2016-07-13 18:00:00,18.870001000000002,17.35,-99999,-99999,5160.7061
2016-07-13 19:00:00,18.879998999999998,17.389999,-99999,-99999,5216.3042
2016-07-13 20:00:00,18.879998999999998,17.42,-99999,-99999,5328.1372
2016-07-13 21:00:00,18.9,17.450001,-99999,-99999,5211.3691
2016-07-13 22:00:00,18.879998999999998,17.469998999999998,-99999,-99999,5447.7378
2016-07-13 23:00:00,18.889999,17.49,-99999,-99999,5459.9238
2016-07-14 00:00:00,18.879998999999998,17.51,-99999,-99999,5506.2949
2016-07-14 01:00:00,18.860001,17.52,-99999,-99999,5548.0488
2016-07-14 02:00:00,18.870001000000002,17.52,-99999,-99999,5491.8809
2016-07-14 03:00:00,18.84,17.52,-99999,-99999,5485.4312
2016-07-14 04:00:00,18.85,17.52,-99999,-99999,5446.4292
2016-07-14 05:00:00,18.82,17.52,-99999,-99999,5554.2329
2016-07-14 06:00:00,18.809998999999998,17.51,-99999,-99999,5767.2949
2016-07-14 07:00:00,18.809998999999998,17.5,-99999,-99999,5830.1201
2016-07-14 08:00:00,18.82,17.5,-99999,-99999,5712.0249
2016-07-14 09:00:00,18.84,17.49,-99999,-99999,5526.4941
2016-07-14 10:00:00,18.85,17.5,-99999,-99999,5462.1392
2016-07-14 11:00:00,18.860001,17.5,-99999,-99999,5276.665
2016-07-14 12:00:00,18.84,17.51,-99999,-99999,5171.7681
2016-07-14 13:00:00,18.83,17.530001000000002,-99999,-99999,5104.5469
2016-07-14 14:00:00,18.83,17.57,-99999,-99999,4925.8472
2016-07-14 15:00:00,18.82,17.620001000000002,-99999,-99999,4861.5049
2016-07-14 16:00:00,18.809998999999998,17.67,-99999,-99999,4808.209
2016-07-14 17:00:00,18.799999,17.709999,-99999,-99999,4794.0098
2016-07-14 18:00:00,18.809998999999998,17.76,-99999,-99999,4843.9131
2016-07-14 19:00:00,18.76,17.799999,-99999,-99999,4896.3408
2016-07-14 20:00:00,18.780001000000002,17.84,-99999,-99999,4961.3252
2016-07-14 21:00:00,18.83,17.860001,-99999,-99999,4986.6982
2016-07-14 22:00:00,18.83,17.879998999999998,-99999,-99999,5094.666
2016-07-14 23:00:00,18.83,17.889999,-99999,-99999,5101.688
2016-07-15 00:00:00,18.83,17.91,-99999,-99999,5095.1548
2016-07-15 01:00:00,18.77,17.9,-99999,-99999,5442.7368
2016-07-15 02:00:00,18.77,17.9,-99999,-99999,5585.7808
2016-07-15 03:00:00,18.74,17.889999,-99999,-99999,5760.4521
2016-07-15 04:00:00,18.76,17.870001000000002,-99999,-99999,5839.3008
2016-07-15 05:00:00,18.780001000000002,17.85,-99999,-99999,6014.8169
2016-07-15 06:00:00,18.780001000000002,17.82,-99999,-99999,6039.9692
2016-07-15 07:00:00,18.790001,17.790001,-99999,-99999,6062.8462
2016-07-15 08:00:00,18.809998999999998,17.77,-99999,-99999,5990.561
2016-07-15 09:00:00,18.83,17.74,-99999,-99999,5876.9980000000005
2016-07-15 10:00:00,18.83,17.719998999999998,-99999,-99999,5818.5059
2016-07-15 11:00:00,18.84,17.709999,-99999,-99999,5760.7808
2016-07-15 12:00:00,18.83,17.700001,-99999,-99999,5605.2539
2016-07-15 13:00:00,18.84,17.709999,-99999,-99999,5347.5762
2016-07-15 14:00:00,18.860001,17.73,-99999,-99999,5082.1069
2016-07-15 15:00:00,18.85,17.75,-99999,-99999,4941.1372
2016-07-15 16:00:00,18.84,17.780001000000002,-99999,-99999,5106.7368
2016-07-15 17:00:00,18.83,17.809998999999998,-99999,-99999,5016.3071
2016-07-15 18:00:00,18.83,17.84,-99999,-99999,5173.2241
2016-07-15 19:00:00,18.85,17.870001000000002,-99999,-99999,4929.4238
2016-07-15 20:00:00,18.889999,17.879998999999998,-99999,-99999,4647.0239
2016-07-15 21:00:00,18.870001000000002,17.879998999999998,-99999,-99999,4956.7622
2016-07-15 22:00:00,18.860001,17.879998999999998,-99999,-99999,5255.3848
2016-07-15 23:00:00,18.870001000000002,17.860001,-99999,-99999,5332.2212
2016-07-16 00:00:00,18.860001,17.85,-99999,-99999,5364.168000000001
2016-07-16 01:00:00,18.879998999999998,17.83,-99999,-99999,5241.1821
2016-07-16 02:00:00,18.870001000000002,17.809998999999998,-99999,-99999,5358.2832
2016-07-16 03:00:00,18.860001,17.790001,-99999,-99999,5470.8491
2016-07-16 04:00:00,18.83,17.76,-99999,-99999,5832.9829
2016-07-16 05:00:00,18.85,17.73,-99999,-99999,5797.9702
2016-07-16 06:00:00,18.83,17.700001,-99999,-99999,5956.7939
2016-07-16 07:00:00,18.85,17.66,-99999,-99999,6040.0308
2016-07-16 08:00:00,18.85,17.629998999999998,-99999,-99999,6207.6812
2016-07-16 09:00:00,18.860001,17.610001,-99999,-99999,6108.23
2016-07-16 10:00:00,18.889999,17.59,-99999,-99999,5952.9971
2016-07-16 11:00:00,18.92,17.57,-99999,-99999,5679.5298
2016-07-16 12:00:00,18.92,17.559998999999998,-99999,-99999,5610.2822
2016-07-16 13:00:00,18.92,17.57,-99999,-99999,5455.9668
2016-07-16 14:00:00,18.93,17.58,-99999,-99999,5215.877
2016-07-16 15:00:00,18.92,17.6,-99999,-99999,5127.7412
2016-07-16 16:00:00,18.91,17.620001000000002,-99999,-99999,5194.271
2016-07-16 17:00:00,18.91,17.639999,-99999,-99999,5134.7881
2016-07-16 18:00:00,18.92,17.66,-99999,-99999,5054.853
2016-07-16 19:00:00,18.93,17.68,-99999,-99999,5018.5381
2016-07-16 20:00:00,18.940001000000002,17.700001,-99999,-99999,4862.8198
2016-07-16 21:00:00,18.959999,17.709999,-99999,-99999,4909.9282
2016-07-16 22:00:00,18.959999,17.709999,-99999,-99999,4970.9702
2016-07-16 23:00:00,18.940001000000002,17.709999,-99999,-99999,5359.1572
2016-07-17 00:00:00,18.969998999999998,17.709999,-99999,-99999,5106.1152
2016-07-17 01:00:00,18.969998999999998,17.690001000000002,-99999,-99999,5028.8159
2016-07-17 02:00:00,18.93,17.68,-99999,-99999,5514.4849
2016-07-17 03:00:00,18.91,17.65,-99999,-99999,5819.1328
2016-07-17 04:00:00,18.9,17.629998999999998,-99999,-99999,6040.5029
2016-07-17 05:00:00,18.889999,17.6,-99999,-99999,6146.4731
2016-07-17 06:00:00,18.9,17.57,-99999,-99999,6491.2759
2016-07-17 07:00:00,18.91,17.540001,-99999,-99999,6383.331999999999
2016-07-17 08:00:00,18.959999,17.5,-99999,-99999,6237.269
2016-07-17 09:00:00,19.01,17.469998999999998,-99999,-99999,5926.4102
2016-07-17 10:00:00,19.02,17.450001,-99999,-99999,5568.5259
2016-07-17 11:00:00,19.030001000000002,17.43,-99999,-99999,5328.6938
2016-07-17 12:00:00,19.01,17.42,-99999,-99999,5264.6138
2016-07-17 13:00:00,19.02,17.43,-99999,-99999,5121.4038
2016-07-17 14:00:00,19.01,17.450001,-99999,-99999,5028.0771
2016-07-17 15:00:00,19.01,17.49,-99999,-99999,5136.77
2016-07-17 16:00:00,19.01,17.52,-99999,-99999,4938.625
2016-07-17 17:00:00,18.99,17.559998999999998,-99999,-99999,4951.2451
2016-07-17 18:00:00,18.99,17.59,-99999,-99999,4963.7012
2016-07-17 19:00:00,19.0,17.620001000000002,-99999,-99999,4863.3701
2016-07-17 20:00:00,18.99,17.639999,-99999,-99999,4874.6089
2016-07-17 21:00:00,19.0,17.65,-99999,-99999,5077.394
2016-07-17 22:00:00,18.99,17.66,-99999,-99999,5217.082
2016-07-17 23:00:00,18.99,17.67,-99999,-99999,5248.2109
2016-07-18 00:00:00,18.98,17.67,-99999,-99999,5277.4038
2016-07-18 01:00:00,18.98,17.67,-99999,-99999,5253.5830000000005
2016-07-18 02:00:00,18.969998999999998,17.66,-99999,-99999,5422.3262
2016-07-18 03:00:00,18.959999,17.65,-99999,-99999,5496.7339
2016-07-18 04:00:00,18.950001,17.639999,-99999,-99999,5553.769
2016-07-18 05:00:00,18.959999,17.620001000000002,-99999,-99999,5342.2402
2016-07-18 06:00:00,18.959999,17.610001,-99999,-99999,5371.4121
2016-07-18 07:00:00,18.950001,17.59,-99999,-99999,5575.6162
2016-07-18 08:00:00,18.950001,17.58,-99999,-99999,5631.5742
2016-07-18 09:00:00,18.959999,17.559998999999998,-99999,-99999,5545.1572
2016-07-18 10:00:00,18.98,17.559998999999998,-99999,-99999,5164.3198
2016-07-18 11:00:00,18.99,17.559998999999998,-99999,-99999,5182.6221
2016-07-18 12:00:00,18.969998999999998,17.559998999999998,-99999,-99999,5216.4658
2016-07-18 13:00:00,18.959999,17.58,-99999,-99999,4914.6299
2016-07-18 14:00:00,18.959999,17.6,-99999,-99999,4897.2671
2016-07-18 15:00:00,18.940001000000002,17.629998999999998,-99999,-99999,4797.8188
2016-07-18 16:00:00,18.92,17.67,-99999,-99999,4763.3652
2016-07-18 17:00:00,18.91,17.700001,-99999,-99999,4762.2051
2016-07-18 18:00:00,18.92,17.74,-99999,-99999,4780.9858
2016-07-18 19:00:00,18.93,17.77,-99999,-99999,4796.877
2016-07-18 20:00:00,18.92,17.799999,-99999,-99999,4934.1138
2016-07-18 21:00:00,18.91,17.83,-99999,-99999,5003.394
2016-07-18 22:00:00,18.950001,17.84,-99999,-99999,5092.2358
2016-07-18 23:00:00,18.950001,17.85,-99999,-99999,5154.729
2016-07-19 00:00:00,18.940001000000002,17.85,-99999,-99999,5350.1519
2016-07-19 01:00:00,18.93,17.85,-99999,-99999,5555.3828
2016-07-19 02:00:00,18.92,17.84,-99999,-99999,5760.1499
2016-07-19 03:00:00,18.889999,17.82,-99999,-99999,5814.729
2016-07-19 04:00:00,18.9,17.790001,-99999,-99999,5689.8628
2016-07-19 05:00:00,18.75,17.76,-99999,-99999,5863.2998
2016-07-19 06:00:00,18.58,17.73,-99999,-99999,6198.7578
2016-07-19 07:00:00,18.51,17.700001,-99999,-99999,6312.5171
2016-07-19 08:00:00,18.68,17.66,-99999,-99999,6042.1841
2016-07-19 09:00:00,18.76,17.629998999999998,-99999,-99999,5698.2642
2016-07-19 10:00:00,18.790001,17.6,-99999,-99999,5365.3472
2016-07-19 11:00:00,18.99,17.57,-99999,-99999,4985.4482
2016-07-19 12:00:00,18.99,17.559998999999998,-99999,-99999,4761.146
2016-07-19 13:00:00,18.959999,17.559998999999998,-99999,-99999,4728.98
2016-07-19 14:00:00,12.27,17.58,-99999,-99999,4758.2871
2016-07-19 15:00:00,19.0,17.610001,-99999,-99999,4796.873
2016-07-19 16:00:00,18.98,17.639999,-99999,-99999,4834.3208
2016-07-19 17:00:00,18.98,17.67,-99999,-99999,4836.061
2016-07-19 18:00:00,18.99,17.700001,-99999,-99999,4880.7798
2016-07-19 19:00:00,18.99,17.719998999999998,-99999,-99999,4951.8779
2016-07-19 20:00:00,18.889999,17.73,-99999,-99999,4960.0601
2016-07-19 21:00:00,19.02,17.74,-99999,-99999,5098.7979
2016-07-19 22:00:00,19.030001000000002,17.74,-99999,-99999,5313.956999999999
2016-07-19 23:00:00,19.02,17.73,-99999,-99999,5385.1421
2016-07-20 00:00:00,18.98,17.709999,-99999,-99999,5425.1230000000005
2016-07-20 01:00:00,18.370001000000002,17.68,-99999,-99999,5552.9912
2016-07-20 02:00:00,18.98,17.65,-99999,-99999,5875.269
2016-07-20 03:00:00,19.030001000000002,17.620001000000002,-99999,-99999,5478.9849
2016-07-20 04:00:00,19.049999,17.58,-99999,-99999,5322.8628
2016-07-20 05:00:00,19.07,17.540001,-99999,-99999,5288.8638
2016-07-20 06:00:00,19.059998999999998,17.5,-99999,-99999,5300.2529
2016-07-20 07:00:00,19.049999,17.450001,-99999,-99999,5567.936
2016-07-20 08:00:00,19.030001000000002,17.4,-99999,-99999,5800.5298
2016-07-20 09:00:00,19.049999,17.35,-99999,-99999,5839.666
2016-07-20 10:00:00,19.09,17.309998999999998,-99999,-99999,5374.7202
2016-07-20 11:00:00,19.120001000000002,17.280001000000002,-99999,-99999,5045.9648
2016-07-20 12:00:00,19.1,17.26,-99999,-99999,4979.2769
2016-07-20 13:00:00,19.09,17.25,-99999,-99999,4928.7559
2016-07-20 14:00:00,19.08,17.26,-99999,-99999,4714.8408
2016-07-20 15:00:00,19.08,17.280001000000002,-99999,-99999,4560.4668
2016-07-20 16:00:00,19.059998999999998,17.299999,-99999,-99999,4574.498
2016-07-20 17:00:00,19.049999,17.33,-99999,-99999,4625.522
2016-07-20 18:00:00,19.040001,17.360001,-99999,-99999,4629.4292
2016-07-20 19:00:00,19.07,17.379998999999998,-99999,-99999,4447.7358
2016-07-20 20:00:00,19.08,17.4,-99999,-99999,4394.6372
2016-07-20 21:00:00,19.09,17.41,-99999,-99999,4399.6328
2016-07-20 22:00:00,19.09,17.42,-99999,-99999,4362.4951
2016-07-20 23:00:00,19.09,17.42,-99999,-99999,4553.8179
2016-07-21 00:00:00,19.1,17.41,-99999,-99999,4444.2192
2016-07-21 01:00:00,19.09,17.4,-99999,-99999,4425.8149
2016-07-21 02:00:00,19.059998999999998,17.389999,-99999,-99999,4723.3252
2016-07-21 03:00:00,19.07,17.370001000000002,-99999,-99999,4663.248
2016-07-21 04:00:00,19.09,17.34,-99999,-99999,4546.5059
2016-07-21 05:00:00,19.08,17.32,-99999,-99999,4776.4238
2016-07-21 06:00:00,19.07,17.290001,-99999,-99999,4991.3569
2016-07-21 07:00:00,19.02,17.26,-99999,-99999,5202.1528
2016-07-21 08:00:00,18.98,17.23,-99999,-99999,5345.9321
2016-07-21 09:00:00,19.049999,17.209999,-99999,-99999,5359.9741
2016-07-21 10:00:00,18.91,17.190001000000002,-99999,-99999,4786.5488
2016-07-21 11:00:00,19.07,17.17,-99999,-99999,4689.9199
2016-07-21 12:00:00,19.059998999999998,17.17,-99999,-99999,4615.104
2016-07-21 13:00:00,19.049999,17.190001000000002,-99999,-99999,4405.5249
2016-07-21 14:00:00,19.040001,17.219998999999998,-99999,-99999,4302.4751
2016-07-21 15:00:00,19.02,17.26,-99999,-99999,4329.3481
2016-07-21 16:00:00,19.0,17.309998999999998,-99999,-99999,4388.4121
2016-07-21 17:00:00,18.99,17.360001,-99999,-99999,4412.9521
2016-07-21 18:00:00,18.99,17.4,-99999,-99999,4376.582
2016-07-21 19:00:00,19.0,17.450001,-99999,-99999,4331.2661
2016-07-21 20:00:00,19.0,17.49,-99999,-99999,4308.5708
2016-07-21 21:00:00,18.99,17.52,-99999,-99999,4399.9868
2016-07-21 22:00:00,18.98,17.540001,-99999,-99999,4509.0142
2016-07-21 23:00:00,18.959999,17.549999,-99999,-99999,4689.0088
2016-07-22 00:00:00,18.950001,17.559998999999998,-99999,-99999,4735.5811
2016-07-22 01:00:00,18.950001,17.57,-99999,-99999,4776.5088
2016-07-22 02:00:00,18.940001000000002,17.57,-99999,-99999,4860.1138
2016-07-22 03:00:00,18.93,17.559998999999998,-99999,-99999,4905.103
2016-07-22 04:00:00,18.92,17.559998999999998,-99999,-99999,4986.3242
2016-07-22 05:00:00,18.889999,17.549999,-99999,-99999,4984.5879
2016-07-22 06:00:00,18.9,17.540001,-99999,-99999,5079.3501
2016-07-22 07:00:00,18.91,17.530001000000002,-99999,-99999,5202.4351
2016-07-22 08:00:00,18.92,17.52,-99999,-99999,5154.7661
2016-07-22 09:00:00,18.93,17.51,-99999,-99999,4983.604
2016-07-22 10:00:00,18.92,17.5,-99999,-99999,4849.7231
2016-07-22 11:00:00,18.92,17.5,-99999,-99999,4758.8569
2016-07-22 12:00:00,18.91,17.5,-99999,-99999,4737.792
2016-07-22 13:00:00,18.6,17.5,-99999,-99999,4633.9692
2016-07-22 14:00:00,18.9,17.51,-99999,-99999,4534.248
2016-07-22 15:00:00,18.9,17.530001000000002,-99999,-99999,4312.499
2016-07-22 16:00:00,18.879998999999998,17.559998999999998,-99999,-99999,4267.6699
2016-07-22 17:00:00,18.879998999999998,17.6,-99999,-99999,4250.2788
2016-07-22 18:00:00,18.879998999999998,17.639999,-99999,-99999,4254.2578
2016-07-22 19:00:00,18.870001000000002,17.67,-99999,-99999,4281.6348
2016-07-22 20:00:00,18.870001000000002,17.709999,-99999,-99999,4338.5991
2016-07-22 21:00:00,18.879998999999998,17.74,-99999,-99999,4414.793
2016-07-22 22:00:00,18.870001000000002,17.76,-99999,-99999,4483.3691
2016-07-22 23:00:00,18.870001000000002,17.780001000000002,-99999,-99999,4523.3071
2016-07-23 00:00:00,18.870001000000002,17.799999,-99999,-99999,4596.5459
2016-07-23 01:00:00,18.860001,17.809998999999998,-99999,-99999,4636.5962
2016-07-23 02:00:00,18.860001,17.82,-99999,-99999,4672.8232
2016-07-23 03:00:00,18.76,17.82,-99999,-99999,4755.9092
2016-07-23 04:00:00,18.860001,17.82,-99999,-99999,4718.832
2016-07-23 05:00:00,18.870001000000002,17.82,-99999,-99999,4804.3521
2016-07-23 06:00:00,18.870001000000002,17.809998999999998,-99999,-99999,4864.5342
2016-07-23 07:00:00,18.860001,17.809998999999998,-99999,-99999,4926.8662
2016-07-23 08:00:00,18.860001,17.799999,-99999,-99999,4866.1499
2016-07-23 09:00:00,18.870001000000002,17.799999,-99999,-99999,4765.021
2016-07-23 10:00:00,18.889999,17.809998999999998,-99999,-99999,4526.4468
2016-07-23 11:00:00,18.879998999999998,17.809998999999998,-99999,-99999,4426.6909
2016-07-23 12:00:00,18.809998999999998,17.83,-99999,-99999,4365.376
2016-07-23 13:00:00,18.6,17.860001,-99999,-99999,4271.3359
2016-07-23 14:00:00,18.84,17.91,-99999,-99999,4150.9219
2016-07-23 15:00:00,18.82,17.959999,-99999,-99999,4134.8682
2016-07-23 16:00:00,18.84,18.01,-99999,-99999,4158.019
2016-07-23 17:00:00,18.83,18.07,-99999,-99999,4114.9932
2016-07-23 18:00:00,18.83,18.129998999999998,-99999,-99999,4165.4888
2016-07-23 19:00:00,18.84,18.17,-99999,-99999,4169.1509
2016-07-23 20:00:00,18.85,18.200001,-99999,-99999,4230.2612
2016-07-23 21:00:00,18.860001,18.23,-99999,-99999,4315.2109
2016-07-23 22:00:00,18.85,18.25,-99999,-99999,4349.251
2016-07-23 23:00:00,18.809998999999998,18.26,-99999,-99999,4354.5278
2016-07-24 00:00:00,18.9,18.26,-99999,-99999,4339.9839
2016-07-24 01:00:00,18.889999,18.25,-99999,-99999,4377.1699
2016-07-24 02:00:00,18.879998999999998,18.24,-99999,-99999,4400.709
2016-07-24 03:00:00,18.889999,18.219998999999998,-99999,-99999,4378.8179
2016-07-24 04:00:00,18.91,18.200001,-99999,-99999,4208.4189
2016-07-24 05:00:00,18.940001000000002,18.18,-99999,-99999,4067.9441
2016-07-24 06:00:00,18.940001000000002,18.15,-99999,-99999,4120.46
2016-07-24 07:00:00,18.9,18.120001000000002,-99999,-99999,4481.8481
2016-07-24 08:00:00,18.889999,18.09,-99999,-99999,4682.2598
2016-07-24 09:00:00,18.83,18.07,-99999,-99999,4558.5508
2016-07-24 10:00:00,18.9,18.049999,-99999,-99999,4481.9751
2016-07-24 11:00:00,18.91,18.040001,-99999,-99999,4410.7891
2016-07-24 12:00:00,18.91,18.040001,-99999,-99999,4218.9512
2016-07-24 13:00:00,18.889999,18.049999,-99999,-99999,4225.7412
2016-07-24 14:00:00,18.879998999999998,18.09,-99999,-99999,4159.1812
2016-07-24 15:00:00,18.860001,18.120001000000002,-99999,-99999,4170.2329
2016-07-24 16:00:00,18.85,18.17,-99999,-99999,4199.54
2016-07-24 17:00:00,18.84,18.209999,-99999,-99999,4238.9771
2016-07-24 18:00:00,18.91,18.26,-99999,-99999,3910.488
2016-07-24 19:00:00,18.889999,18.299999,-99999,-99999,4195.9458
2016-07-24 20:00:00,18.860001,18.32,-99999,-99999,4422.5908
2016-07-24 21:00:00,18.85,18.34,-99999,-99999,4582.5322
2016-07-24 22:00:00,18.83,18.35,-99999,-99999,4844.647
2016-07-24 23:00:00,18.82,18.35,-99999,-99999,5087.0098
2016-07-25 00:00:00,18.809998999999998,18.34,-99999,-99999,5095.6021
2016-07-25 01:00:00,18.799999,18.33,-99999,-99999,5100.897
2016-07-25 02:00:00,18.809998999999998,18.309998999999998,-99999,-99999,4889.4058
2016-07-25 03:00:00,18.82,18.290001,-99999,-99999,4820.272
2016-07-25 04:00:00,18.83,18.27,-99999,-99999,4782.9941
